"experiment","ensemble","model","year","TXx"
"historical","r24i1p1f1","CanESM5",1980,83.859584
"historical","r24i1p1f1","CanESM5",1981,85.6859360000001
"historical","r24i1p1f1","CanESM5",1982,80.3965280000001
"historical","r24i1p1f1","CanESM5",1983,85.23104
"historical","r24i1p1f1","CanESM5",1984,84.1564400000001
"historical","r24i1p1f1","CanESM5",1985,74.9449400000001
"historical","r24i1p1f1","CanESM5",1986,74.9082200000001
"historical","r24i1p1f1","CanESM5",1987,87.49418
"historical","r24i1p1f1","CanESM5",1988,87.617786
"historical","r24i1p1f1","CanESM5",1989,84.864164
"historical","r24i1p1f1","CanESM5",1990,78.211184
"historical","r24i1p1f1","CanESM5",1991,82.3064360000001
"historical","r24i1p1f1","CanESM5",1992,84.177086
"historical","r24i1p1f1","CanESM5",1993,86.8117100000001
"historical","r24i1p1f1","CanESM5",1994,83.0887160000001
"historical","r24i1p1f1","CanESM5",1995,81.6334700000001
"historical","r24i1p1f1","CanESM5",1996,80.3093540000001
"historical","r24i1p1f1","CanESM5",1997,83.37623
"historical","r24i1p1f1","CanESM5",1998,88.9680560000001
"historical","r24i1p1f1","CanESM5",1999,86.6912
"historical","r24i1p1f1","CanESM5",2000,71.40794
"historical","r24i1p1f1","CanESM5",2001,86.054144
"historical","r24i1p1f1","CanESM5",2002,83.88518
"historical","r24i1p1f1","CanESM5",2003,90.294494
"historical","r24i1p1f1","CanESM5",2004,78.397556
"historical","r24i1p1f1","CanESM5",2005,90.06494
"historical","r24i1p1f1","CanESM5",2006,83.530094
"historical","r24i1p1f1","CanESM5",2007,83.08301
"historical","r24i1p1f1","CanESM5",2008,83.087672
"historical","r24i1p1f1","CanESM5",2009,80.8764800000001
"historical","r24i1p1f1","CanESM5",2010,86.038988
"historical","r24i1p1f1","CanESM5",2011,87.774332
"historical","r24i1p1f1","CanESM5",2012,82.3914140000001
"historical","r24i1p1f1","CanESM5",2013,89.63015
"historical","r24i1p1f1","CanESM5",2014,86.549414
"historical","r25i1p1f1","CanESM5",1850,73.65713
"historical","r25i1p1f1","CanESM5",1851,81.07196
"historical","r25i1p1f1","CanESM5",1852,88.8383660000001
"historical","r25i1p1f1","CanESM5",1853,90.83948
"historical","r25i1p1f1","CanESM5",1854,84.30224
"historical","r25i1p1f1","CanESM5",1855,87.1674440000001
"historical","r25i1p1f1","CanESM5",1856,77.610884
"historical","r25i1p1f1","CanESM5",1857,82.33466
"historical","r25i1p1f1","CanESM5",1858,82.01876
"historical","r25i1p1f1","CanESM5",1859,84.731
"historical","r25i1p1f1","CanESM5",1860,87.1081160000001
"historical","r25i1p1f1","CanESM5",1861,78.22112
"historical","r25i1p1f1","CanESM5",1862,81.770252
"historical","r25i1p1f1","CanESM5",1863,86.210204
"historical","r25i1p1f1","CanESM5",1864,85.7069240000001
"historical","r25i1p1f1","CanESM5",1865,75.7493060000001
"historical","r25i1p1f1","CanESM5",1866,78.920186
"historical","r25i1p1f1","CanESM5",1867,82.8941000000001
"historical","r25i1p1f1","CanESM5",1868,77.8254440000001
"historical","r25i1p1f1","CanESM5",1869,87.2915
"historical","r25i1p1f1","CanESM5",1870,82.4063000000001
"historical","r25i1p1f1","CanESM5",1871,86.3951000000001
"historical","r25i1p1f1","CanESM5",1872,86.8312760000001
"historical","r25i1p1f1","CanESM5",1873,76.2179900000001
"historical","r25i1p1f1","CanESM5",1874,80.1333500000001
"historical","r25i1p1f1","CanESM5",1875,73.660856
"historical","r25i1p1f1","CanESM5",1876,81.610394
"historical","r25i1p1f1","CanESM5",1877,74.316632
"historical","r25i1p1f1","CanESM5",1878,85.717688
"historical","r25i1p1f1","CanESM5",1879,80.489084
"historical","r25i1p1f1","CanESM5",1880,82.741334
"historical","r25i1p1f1","CanESM5",1881,80.524904
"historical","r25i1p1f1","CanESM5",1882,84.94178
"historical","r25i1p1f1","CanESM5",1883,84.7205600000001
"historical","r25i1p1f1","CanESM5",1884,80.16872
"historical","r25i1p1f1","CanESM5",1885,76.658486
"historical","r25i1p1f1","CanESM5",1886,85.3315340000001
"historical","r25i1p1f1","CanESM5",1887,86.17001
"historical","r25i1p1f1","CanESM5",1888,86.8368740000001
"historical","r25i1p1f1","CanESM5",1889,72.9409280000001
"historical","r25i1p1f1","CanESM5",1890,92.36921
"historical","r25i1p1f1","CanESM5",1891,83.677046
"historical","r25i1p1f1","CanESM5",1892,74.96483
"historical","r25i1p1f1","CanESM5",1893,78.35225
"historical","r25i1p1f1","CanESM5",1894,89.1114800000001
"historical","r25i1p1f1","CanESM5",1895,76.4537
"historical","r25i1p1f1","CanESM5",1896,87.34784
"historical","r25i1p1f1","CanESM5",1897,76.152668
"historical","r25i1p1f1","CanESM5",1898,82.8335120000001
"historical","r25i1p1f1","CanESM5",1899,83.2847720000001
"historical","r25i1p1f1","CanESM5",1900,75.7624280000001
"historical","r25i1p1f1","CanESM5",1901,85.49762
"historical","r25i1p1f1","CanESM5",1902,84.08012
"historical","r25i1p1f1","CanESM5",1903,84.680744
"historical","r25i1p1f1","CanESM5",1904,83.4378800000001
"historical","r25i1p1f1","CanESM5",1905,84.701246
"historical","r25i1p1f1","CanESM5",1906,84.4159280000001
"historical","r25i1p1f1","CanESM5",1907,79.1512160000001
"historical","r25i1p1f1","CanESM5",1908,83.7757040000001
"historical","r25i1p1f1","CanESM5",1909,77.82584
"historical","r25i1p1f1","CanESM5",1910,83.036984
"historical","r25i1p1f1","CanESM5",1911,85.59833
"historical","r25i1p1f1","CanESM5",1912,73.50881
"historical","r25i1p1f1","CanESM5",1913,76.328996
"historical","r25i1p1f1","CanESM5",1914,90.6048500000001
"historical","r25i1p1f1","CanESM5",1915,82.5810800000001
"historical","r25i1p1f1","CanESM5",1916,75.09677
"historical","r25i1p1f1","CanESM5",1917,79.9281680000001
"historical","r25i1p1f1","CanESM5",1918,83.828768
"historical","r25i1p1f1","CanESM5",1919,84.627626
"historical","r25i1p1f1","CanESM5",1920,85.206056
"historical","r25i1p1f1","CanESM5",1921,79.13894
"historical","r25i1p1f1","CanESM5",1922,85.552412
"historical","r25i1p1f1","CanESM5",1923,79.7983700000001
"historical","r25i1p1f1","CanESM5",1924,88.65194
"historical","r25i1p1f1","CanESM5",1925,80.397572
"historical","r25i1p1f1","CanESM5",1926,90.149972
"historical","r25i1p1f1","CanESM5",1927,83.640776
"historical","r25i1p1f1","CanESM5",1928,70.461248
"historical","r25i1p1f1","CanESM5",1929,80.4938
"historical","r25i1p1f1","CanESM5",1930,82.35662
"historical","r25i1p1f1","CanESM5",1931,87.606086
"historical","r25i1p1f1","CanESM5",1932,82.9744700000001
"historical","r25i1p1f1","CanESM5",1933,85.4506760000001
"historical","r25i1p1f1","CanESM5",1934,80.01986
"historical","r25i1p1f1","CanESM5",1935,82.797584
"historical","r25i1p1f1","CanESM5",1936,76.768556
"historical","r25i1p1f1","CanESM5",1937,79.4836400000001
"historical","r25i1p1f1","CanESM5",1938,84.74414
"historical","r25i1p1f1","CanESM5",1939,86.34506
"historical","r25i1p1f1","CanESM5",1940,79.2811400000001
"historical","r25i1p1f1","CanESM5",1941,85.7568560000001
"historical","r25i1p1f1","CanESM5",1942,85.9389800000001
"historical","r25i1p1f1","CanESM5",1943,76.452206
"historical","r25i1p1f1","CanESM5",1944,80.181734
"historical","r25i1p1f1","CanESM5",1945,82.109948
"historical","r25i1p1f1","CanESM5",1946,86.5315040000001
"historical","r25i1p1f1","CanESM5",1947,85.517906
"historical","r25i1p1f1","CanESM5",1948,80.265452
"historical","r25i1p1f1","CanESM5",1949,77.8586720000001
"historical","r25i1p1f1","CanESM5",1950,80.10716
"historical","r25i1p1f1","CanESM5",1951,82.2195860000001
"historical","r25i1p1f1","CanESM5",1952,77.64791
"historical","r25i1p1f1","CanESM5",1953,82.546772
"historical","r25i1p1f1","CanESM5",1954,86.064584
"historical","r25i1p1f1","CanESM5",1955,80.048426
"historical","r25i1p1f1","CanESM5",1956,82.587632
"historical","r25i1p1f1","CanESM5",1957,84.3294560000001
"historical","r25i1p1f1","CanESM5",1958,85.0835120000001
"historical","r25i1p1f1","CanESM5",1959,85.41941
"historical","r25i1p1f1","CanESM5",1960,83.00732
"historical","r25i1p1f1","CanESM5",1961,80.4941600000001
"historical","r25i1p1f1","CanESM5",1962,86.70272
"historical","r25i1p1f1","CanESM5",1963,86.66438
"historical","r25i1p1f1","CanESM5",1964,81.8861000000001
"historical","r25i1p1f1","CanESM5",1965,84.9272
"historical","r25i1p1f1","CanESM5",1966,85.1173520000001
"historical","r25i1p1f1","CanESM5",1967,79.7478260000001
"historical","r25i1p1f1","CanESM5",1968,83.101136
"historical","r25i1p1f1","CanESM5",1969,81.3634340000001
"historical","r25i1p1f1","CanESM5",1970,79.18232
"historical","r25i1p1f1","CanESM5",1971,83.4749600000001
"historical","r25i1p1f1","CanESM5",1972,84.23663
"historical","r25i1p1f1","CanESM5",1973,80.727044
"historical","r25i1p1f1","CanESM5",1974,77.06192
"historical","r25i1p1f1","CanESM5",1975,85.5527
"historical","r25i1p1f1","CanESM5",1976,85.622054
"historical","r25i1p1f1","CanESM5",1977,82.8115880000001
"historical","r25i1p1f1","CanESM5",1978,82.138028
"historical","r25i1p1f1","CanESM5",1979,86.38754
"historical","r25i1p1f1","CanESM5",1980,82.53968
"historical","r25i1p1f1","CanESM5",1981,82.001084
"historical","r25i1p1f1","CanESM5",1982,75.0538760000001
"historical","r25i1p1f1","CanESM5",1983,85.27712
"historical","r25i1p1f1","CanESM5",1984,85.346636
"historical","r25i1p1f1","CanESM5",1985,80.9512160000001
"historical","r25i1p1f1","CanESM5",1986,83.029226
"historical","r25i1p1f1","CanESM5",1987,72.31982
"historical","r25i1p1f1","CanESM5",1988,80.706992
"historical","r25i1p1f1","CanESM5",1989,81.8340260000001
"historical","r25i1p1f1","CanESM5",1990,83.17472
"historical","r25i1p1f1","CanESM5",1991,82.7490200000001
"historical","r25i1p1f1","CanESM5",1992,74.624414
"historical","r25i1p1f1","CanESM5",1993,79.20752
"historical","r25i1p1f1","CanESM5",1994,80.8951280000001
"historical","r25i1p1f1","CanESM5",1995,85.879634
"historical","r25i1p1f1","CanESM5",1996,84.285464
"historical","r25i1p1f1","CanESM5",1997,92.736374
"historical","r25i1p1f1","CanESM5",1998,88.3382720000001
"historical","r25i1p1f1","CanESM5",1999,84.43427
"historical","r25i1p1f1","CanESM5",2000,85.108064
"historical","r25i1p1f1","CanESM5",2001,94.85366
"historical","r25i1p1f1","CanESM5",2002,87.82889
"historical","r25i1p1f1","CanESM5",2003,76.242434
"historical","r25i1p1f1","CanESM5",2004,87.16316
"historical","r25i1p1f1","CanESM5",2005,83.4649520000001
"historical","r25i1p1f1","CanESM5",2006,85.3171880000001
"historical","r25i1p1f1","CanESM5",2007,87.85418
"historical","r25i1p1f1","CanESM5",2008,86.298872
"historical","r25i1p1f1","CanESM5",2009,81.39182
"historical","r25i1p1f1","CanESM5",2010,91.35914
"historical","r25i1p1f1","CanESM5",2011,84.17741
"historical","r25i1p1f1","CanESM5",2012,84.077168
"historical","r25i1p1f1","CanESM5",2013,91.8803660000001
"historical","r25i1p1f1","CanESM5",2014,91.939586
"historical","r2i1p1f1","CanESM5",1850,84.57944
"historical","r2i1p1f1","CanESM5",1851,83.67692
"historical","r2i1p1f1","CanESM5",1852,77.839394
"historical","r2i1p1f1","CanESM5",1853,90.842486
"historical","r2i1p1f1","CanESM5",1854,83.921864
"historical","r2i1p1f1","CanESM5",1855,87.1250900000001
"historical","r2i1p1f1","CanESM5",1856,87.247148
"historical","r2i1p1f1","CanESM5",1857,82.1233040000001
"historical","r2i1p1f1","CanESM5",1858,82.68818
"historical","r2i1p1f1","CanESM5",1859,80.7288080000001
"historical","r2i1p1f1","CanESM5",1860,84.8597000000001
"historical","r2i1p1f1","CanESM5",1861,82.1100560000001
"historical","r2i1p1f1","CanESM5",1862,78.0213920000001
"historical","r2i1p1f1","CanESM5",1863,87.440576
"historical","r2i1p1f1","CanESM5",1864,84.60824
"historical","r2i1p1f1","CanESM5",1865,80.21255
"historical","r2i1p1f1","CanESM5",1866,79.631168
"historical","r2i1p1f1","CanESM5",1867,85.706384
"historical","r2i1p1f1","CanESM5",1868,75.176924
"historical","r2i1p1f1","CanESM5",1869,83.5304000000001
"historical","r2i1p1f1","CanESM5",1870,81.14216
"historical","r2i1p1f1","CanESM5",1871,74.798384
"historical","r2i1p1f1","CanESM5",1872,80.155868
"historical","r2i1p1f1","CanESM5",1873,87.675404
"historical","r2i1p1f1","CanESM5",1874,81.46769
"historical","r2i1p1f1","CanESM5",1875,83.8351940000001
"historical","r2i1p1f1","CanESM5",1876,84.590996
"historical","r2i1p1f1","CanESM5",1877,83.016104
"historical","r2i1p1f1","CanESM5",1878,77.07047
"historical","r2i1p1f1","CanESM5",1879,87.446732
"historical","r2i1p1f1","CanESM5",1880,80.164544
"historical","r2i1p1f1","CanESM5",1881,83.77025
"historical","r2i1p1f1","CanESM5",1882,85.1289440000001
"historical","r2i1p1f1","CanESM5",1883,83.73857
"historical","r2i1p1f1","CanESM5",1884,80.5157600000001
"historical","r2i1p1f1","CanESM5",1885,84.908228
"historical","r2i1p1f1","CanESM5",1886,80.1473000000001
"historical","r2i1p1f1","CanESM5",1887,75.86807
"historical","r2i1p1f1","CanESM5",1888,88.005164
"historical","r2i1p1f1","CanESM5",1889,76.403048
"historical","r2i1p1f1","CanESM5",1890,81.812768
"historical","r2i1p1f1","CanESM5",1891,82.2327260000001
"historical","r2i1p1f1","CanESM5",1892,79.47176
"historical","r2i1p1f1","CanESM5",1893,83.691428
"historical","r2i1p1f1","CanESM5",1894,85.751366
"historical","r2i1p1f1","CanESM5",1895,83.87699
"historical","r2i1p1f1","CanESM5",1896,81.8946140000001
"historical","r2i1p1f1","CanESM5",1897,79.423196
"historical","r2i1p1f1","CanESM5",1898,72.908456
"historical","r2i1p1f1","CanESM5",1899,80.866526
"historical","r2i1p1f1","CanESM5",1900,86.625716
"historical","r2i1p1f1","CanESM5",1901,79.221146
"historical","r2i1p1f1","CanESM5",1902,85.420076
"historical","r2i1p1f1","CanESM5",1903,85.486316
"historical","r2i1p1f1","CanESM5",1904,81.382154
"historical","r2i1p1f1","CanESM5",1905,83.106968
"historical","r2i1p1f1","CanESM5",1906,82.500296
"historical","r2i1p1f1","CanESM5",1907,81.6061100000001
"historical","r2i1p1f1","CanESM5",1908,78.68444
"historical","r2i1p1f1","CanESM5",1909,76.938908
"historical","r2i1p1f1","CanESM5",1910,85.132616
"historical","r2i1p1f1","CanESM5",1911,83.210828
"historical","r2i1p1f1","CanESM5",1912,79.89854
"historical","r2i1p1f1","CanESM5",1913,86.7287120000001
"historical","r2i1p1f1","CanESM5",1914,82.70816
"historical","r2i1p1f1","CanESM5",1915,79.8986300000001
"historical","r2i1p1f1","CanESM5",1916,83.2660880000001
"historical","r2i1p1f1","CanESM5",1917,80.93777
"historical","r2i1p1f1","CanESM5",1918,81.0253760000001
"historical","r2i1p1f1","CanESM5",1919,72.055094
"historical","r2i1p1f1","CanESM5",1920,74.2728560000001
"historical","r2i1p1f1","CanESM5",1921,83.0718500000001
"historical","r2i1p1f1","CanESM5",1922,75.739586
"historical","r2i1p1f1","CanESM5",1923,86.240156
"historical","r2i1p1f1","CanESM5",1924,64.639004
"historical","r2i1p1f1","CanESM5",1925,82.2623000000001
"historical","r2i1p1f1","CanESM5",1926,84.0597440000001
"historical","r2i1p1f1","CanESM5",1927,81.59117
"historical","r2i1p1f1","CanESM5",1928,84.638066
"historical","r2i1p1f1","CanESM5",1929,83.3201600000001
"historical","r2i1p1f1","CanESM5",1930,76.471664
"historical","r2i1p1f1","CanESM5",1931,77.22653
"historical","r2i1p1f1","CanESM5",1932,80.208824
"historical","r2i1p1f1","CanESM5",1933,82.8750200000001
"historical","r2i1p1f1","CanESM5",1934,79.591388
"historical","r2i1p1f1","CanESM5",1935,83.9336720000001
"historical","r2i1p1f1","CanESM5",1936,83.952572
"historical","r2i1p1f1","CanESM5",1937,84.3133640000001
"historical","r2i1p1f1","CanESM5",1938,80.8949120000001
"historical","r2i1p1f1","CanESM5",1939,88.8692000000001
"historical","r2i1p1f1","CanESM5",1940,87.9674
"historical","r2i1p1f1","CanESM5",1941,82.1384600000001
"historical","r2i1p1f1","CanESM5",1942,86.799236
"historical","r2i1p1f1","CanESM5",1943,87.224036
"historical","r2i1p1f1","CanESM5",1944,88.275524
"historical","r2i1p1f1","CanESM5",1945,82.3712000000001
"historical","r2i1p1f1","CanESM5",1946,79.724264
"historical","r2i1p1f1","CanESM5",1947,88.04966
"historical","r2i1p1f1","CanESM5",1948,87.430514
"historical","r2i1p1f1","CanESM5",1949,76.7339600000001
"historical","r2i1p1f1","CanESM5",1950,87.04418
"historical","r2i1p1f1","CanESM5",1951,80.6654660000001
"historical","r2i1p1f1","CanESM5",1952,80.6342
"historical","r2i1p1f1","CanESM5",1953,82.0512860000001
"historical","r2i1p1f1","CanESM5",1954,82.84424
"historical","r2i1p1f1","CanESM5",1955,84.073748
"historical","r2i1p1f1","CanESM5",1956,87.7643960000001
"historical","r2i1p1f1","CanESM5",1957,81.734432
"historical","r2i1p1f1","CanESM5",1958,85.367624
"historical","r2i1p1f1","CanESM5",1959,83.3021600000001
"historical","r2i1p1f1","CanESM5",1960,86.6982740000001
"historical","r2i1p1f1","CanESM5",1961,82.75604
"historical","r2i1p1f1","CanESM5",1962,80.2906700000001
"historical","r2i1p1f1","CanESM5",1963,84.784244
"historical","r2i1p1f1","CanESM5",1964,85.1547200000001
"historical","r2i1p1f1","CanESM5",1965,82.90004
"historical","r2i1p1f1","CanESM5",1966,86.32346
"historical","r2i1p1f1","CanESM5",1967,85.551368
"historical","r2i1p1f1","CanESM5",1968,81.030866
"historical","r2i1p1f1","CanESM5",1969,83.178374
"historical","r2i1p1f1","CanESM5",1970,78.8996300000001
"historical","r2i1p1f1","CanESM5",1971,77.585072
"historical","r2i1p1f1","CanESM5",1972,79.389194
"historical","r2i1p1f1","CanESM5",1973,83.586236
"historical","r2i1p1f1","CanESM5",1974,78.4446440000001
"historical","r2i1p1f1","CanESM5",1975,79.864124
"historical","r2i1p1f1","CanESM5",1976,79.055744
"historical","r2i1p1f1","CanESM5",1977,81.40262
"historical","r2i1p1f1","CanESM5",1978,83.2900460000001
"historical","r2i1p1f1","CanESM5",1979,81.19508
"historical","r2i1p1f1","CanESM5",1980,83.25878
"historical","r2i1p1f1","CanESM5",1981,78.9342800000001
"historical","r2i1p1f1","CanESM5",1982,90.8463920000001
"historical","r2i1p1f1","CanESM5",1983,86.278604
"historical","r2i1p1f1","CanESM5",1984,80.402234
"historical","r2i1p1f1","CanESM5",1985,86.3997260000001
"historical","r2i1p1f1","CanESM5",1986,85.356356
"historical","r2i1p1f1","CanESM5",1987,87.7889480000001
"historical","r2i1p1f1","CanESM5",1988,82.5746000000001
"historical","r2i1p1f1","CanESM5",1989,83.6843
"historical","r2i1p1f1","CanESM5",1990,85.8515720000001
"historical","r2i1p1f1","CanESM5",1991,75.7528700000001
"historical","r2i1p1f1","CanESM5",1992,77.6668640000001
"historical","r2i1p1f1","CanESM5",1993,86.3690000000001
"historical","r2i1p1f1","CanESM5",1994,89.000744
"historical","r2i1p1f1","CanESM5",1995,74.23304
"historical","r2i1p1f1","CanESM5",1996,79.14308
"historical","r2i1p1f1","CanESM5",1997,83.37362
"historical","r2i1p1f1","CanESM5",1998,83.633486
"historical","r2i1p1f1","CanESM5",1999,86.5666400000001
"historical","r2i1p1f1","CanESM5",2000,85.661996
"historical","r2i1p1f1","CanESM5",2001,75.160328
"historical","r2i1p1f1","CanESM5",2002,87.4951700000001
"historical","r2i1p1f1","CanESM5",2003,89.7040400000001
"historical","r2i1p1f1","CanESM5",2004,91.5107
"historical","r2i1p1f1","CanESM5",2005,87.1442240000001
"historical","r2i1p1f1","CanESM5",2006,85.608428
"historical","r2i1p1f1","CanESM5",2007,87.57203
"historical","r2i1p1f1","CanESM5",2008,85.07741
"historical","r2i1p1f1","CanESM5",2009,88.8034280000001
"historical","r2i1p1f1","CanESM5",2010,97.70081
"historical","r2i1p1f1","CanESM5",2011,85.213868
"historical","r2i1p1f1","CanESM5",2012,88.6676
"historical","r2i1p1f1","CanESM5",2013,83.55992
"historical","r2i1p1f1","CanESM5",2014,84.728984
"historical","r3i1p1f1","CanESM5",1850,82.51412
"historical","r3i1p1f1","CanESM5",1851,75.399224
"historical","r3i1p1f1","CanESM5",1852,81.3885260000001
"historical","r3i1p1f1","CanESM5",1853,86.2025
"historical","r3i1p1f1","CanESM5",1854,76.319654
